Route ID,Timepoint Stop Name,Timepoint Stop Latitude,Timepoint Stop Longitude,Timepoint Stop Georeference
Q59,BROADWAY/WYTHE AV,40.710673,-73.96693,POINT (-73.96693 40.710673)
Q60,QUEENS BL /80 RD,40.713624,-73.829759,POINT (-73.829759 40.713624)
BXM10,EASTCHESTER RD/TILLOTSON AV,40.876266,-73.846072,POINT (-73.846072 40.876266)
X63,E 23 ST / 1 AV,40.73705,-73.978653,POINT (-73.978653 40.73705)
M72,W 72 ST/BROADWAY,40.779127,-73.982766,POINT (-73.982766 40.779127)
Q15A,ROOSEVELT AV/UNION ST,40.760234,-73.827709,POINT (-73.827709 40.760234)
Q10,LEFFERTS BL /ROCKAWAY BL,40.676389,-73.819211,POINT (-73.819211 40.676389)
BX12,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,POINT (-73.826752 40.853265)
Q69,44 DR/21 ST,40.74817,-73.947217,POINT (-73.947217 40.74817)
B49,AV Z/E 15 ST,40.587988,-73.953686,POINT (-73.953686 40.587988)
BM4,AV K / OCEAN AV,40.623326,-73.955643,POINT (-73.955643 40.623326)
M103,LEXINGTON AV/E 100 ST,40.78827,-73.949209,POINT (-73.949209 40.78827)
BX36,EAST TREMONT AV/E 177 ST,40.839859,-73.878467,POINT (-73.878467 40.839859)
Q38,ELIOT AV/69 ST,40.719382,-73.8915,POINT (-73.8915 40.719382)
M5,BROADWAY/W 178 ST,40.848425,-73.937697,POINT (-73.937697 40.848425)
Q22,JACOB RIIS PK RD/BATH HOUSE,40.566954,-73.870169,POINT (-73.870169 40.566954)
Q18,27 AV/2 ST,40.775144,-73.93493,POINT (-73.93493 40.775144)
Q49,74 ST - ROOSEVELT AV TERM/Q49 STOP,40.746588,-73.890747,POINT (-73.890747 40.746588)
QM36,3 AV/E 38 ST,40.748354,-73.976096,POINT (-73.976096 40.748354)
Q21,HOFFMAN DR /WOODHAVEN BL,40.733152,-73.871078,POINT (-73.871078 40.733152)
SIM33,VESEY ST/WEST ST,40.714123,-74.014863,POINT (-74.014863 40.714123)
M15+,1 AV/E 15 ST,40.732139,-73.981946,POINT (-73.981946 40.732139)
B41,FLATBUSH AV/NOSTRAND AV,40.631995,-73.946898,POINT (-73.946898 40.631995)
QM34,ELIOT AV/85 ST,40.728012,-73.872979,POINT (-73.872979 40.728012)
M4,BROADWAY/TIEMANN PL,40.814916,-73.95853,POINT (-73.95853 40.814916)
B69,FLUSHING AV/VANDERBILT AV,40.697898,-73.971277,POINT (-73.971277 40.697898)
M103,LEXINGTON AV/E 59 ST,40.762106,-73.968336,POINT (-73.968336 40.762106)
B100,NATIONAL DR / MILL AV,40.606942,-73.915935,POINT (-73.915935 40.606942)
Q3,FARMERS BL/113 RD,40.699096,-73.762805,POINT (-73.762805 40.699096)
S66,ST GEORGE FERRY/S66,40.643253,-74.073274,POINT (-74.073274 40.643253)
Q3,LEFFERTS BLVD/AIRTRAIN STATION,40.66158,-73.824645,POINT (-73.824645 40.66158)
Q5,FRANCIS LEWIS BL/SUNRISE HY,40.666044,-73.735966,POINT (-73.735966 40.666044)
Q20A,COLLEGE PT BL/15 AV,40.784029,-73.845901,POINT (-73.845901 40.784029)
B11,50 ST/8 AV,40.640876,-74.003419,POINT (-74.003419 40.640876)
S52,FR CAPODANNO BL/SAND LA,40.590336,-74.066799,POINT (-74.066799 40.590336)
Q77,S CONDUIT AV/221 ST,40.665454,-73.757109,POINT (-73.757109 40.665454)
M15+,1 AV/ E 97 ST,40.784713,-73.943612,POINT (-73.943612 40.784713)
M102,3 AV / E 97 ST,40.78573,-73.948748,POINT (-73.948748 40.78573)
B64,86 ST/14 AV,40.61322,-74.012413,POINT (-74.012413 40.61322)
B48,NASSAU AV/MANHATTAN AV,40.723854,-73.950659,POINT (-73.950659 40.723854)
B15,HEGEMAN AV/CHESTER AV,40.656215,-73.908149,POINT (-73.908149 40.656215)
B63,5 AV/86 ST,40.621753,-74.0259,POINT (-74.0259 40.621753)
QM6,UNION TPK/CHEVY CHASE ST,40.728395,-73.783325,POINT (-73.783325 40.728395)
QM17,CROSS BAY BL/NOEL RD,40.607873,-73.819479,POINT (-73.819479 40.607873)
Q1,HILLSIDE AV/187 ST,40.714481,-73.775904,POINT (-73.775904 40.714481)
Q30,HORACE HARDING EXP/SPRINGFIELD BL,40.749159,-73.756112,POINT (-73.756112 40.749159)
SIM2,HYLAN BL/LUTEN AV,40.523239,-74.187831,POINT (-74.187831 40.523239)
BX28,BAYCHESTER AV/DONIZETTI PL,40.876213,-73.833934,POINT (-73.833934 40.876213)
B83,PENNSYLVANIA AV/ATLANTIC AV,40.675114,-73.896804,POINT (-73.896804 40.675114)
BX41,WHITE PLAINS RD/E GUN HILL RD,40.877875,-73.866663,POINT (-73.866663 40.877875)
B11,50 ST/NEW UTRECHT AV,40.635485,-73.994491,POINT (-73.994491 40.635485)
QM15,WOODHAVEN BL /61 RD,40.728379,-73.871374,POINT (-73.871374 40.728379)
X68,E 37 ST/ 3 AV,40.747602,-73.976511,POINT (-73.976511 40.747602)
SIM34,VICTORY BL/SLOSSON AV,40.613549,-74.117328,POINT (-74.117328 40.613549)
BXM7,CO-OP CITY BL/BELLAMY LOOP N,40.873841,-73.824577,POINT (-73.824577 40.873841)
B41,FLATBUSH AV/CHURCH AV,40.649697,-73.958641,POINT (-73.958641 40.649697)
Q55,MYRTLE AV/76 ST,40.702546,-73.872648,POINT (-73.872648 40.702546)
B47,BROADWAY/MYRTLE AV,40.696666,-73.934859,POINT (-73.934859 40.696666)
S48,ST GEORGE FERRY/S48 & S98,40.64348,-74.073488,POINT (-74.073488 40.64348)
M15+,SOUTH FERRY/TERMINAL,40.702045,-74.01358,POINT (-74.01358 40.702045)
B83,VAN SINDEREN AV/FULTON ST,40.678111,-73.903408,POINT (-73.903408 40.678111)
B47,RALPH AV/ST JOHNS PL,40.670002,-73.922406,POINT (-73.922406 40.670002)
BM4,5 AV / W 48 ST,40.757419,-73.978122,POINT (-73.978122 40.757419)
M31,W 57 ST/8 AV,40.766495,-73.982489,POINT (-73.982489 40.766495)
Q58,FRESH POND RD/METROPOLITAN AV,40.712523,-73.900714,POINT (-73.900714 40.712523)
Q31,UTOPIA PY/UNION TP,40.725924,-73.791855,POINT (-73.791855 40.725924)
Q36,HILLSIDE AV/212 ST,40.724529,-73.7545,POINT (-73.7545 40.724529)
BX17,PROSPECT AV/WESTCHESTER AV,40.820222,-73.901265,POINT (-73.901265 40.820222)
S59,ELTINGVILLE/TRANSIT CENTER,40.560931,-74.171352,POINT (-74.171352 40.560931)
B65,ATLANTIC AV/SMITH ST,40.688371,-73.988811,POINT (-73.988811 40.688371)
Q113,SEAGIRT BL /CREST RD,40.595047,-73.755819,POINT (-73.755819 40.595047)
Q114,MOTT AV /BEACH 20 ST,40.60406,-73.752675,POINT (-73.752675 40.60406)
S59,WILLOWBROOK RD/HOUSTON ST,40.622636,-74.144408,POINT (-74.144408 40.622636)
Q10,QUEENS BL /80 RD,40.713624,-73.829759,POINT (-73.829759 40.713624)
Q20B,MAIN ST/60 AV,40.74304,-73.825468,POINT (-73.825468 40.74304)
Q27,SPRINGFIELD BL/UNION TP,40.73621,-73.746796,POINT (-73.746796 40.73621)
Q18,30 AV/STEINWAY ST,40.76392,-73.914819,POINT (-73.914819 40.76392)
S98,FOREST AV/OXFORD PL,40.630592,-74.089527,POINT (-74.089527 40.630592)
BXM7,ASCH LOOP/ALCOTT PL,40.871552,-73.830462,POINT (-73.830462 40.871552)
SIM33C,CENTRAL PARK S/6 AV,40.766314,-73.977491,POINT (-73.977491 40.766314)
BX22,BOSTON RD/PELHAM PKY S,40.856647,-73.869528,POINT (-73.869528 40.856647)
BXM9,5 AV/W 85 ST,40.78078,-73.961086,POINT (-73.961086 40.78078)
Q83,LIBERTY AV/MERRICK BL,40.70237,-73.791688,POINT (-73.791688 40.70237)
B11,BEDFORD AV/CAMPUS ROAD,40.631963,-73.952858,POINT (-73.952858 40.631963)
Q111,PARSONS BL /88 AV,40.706813,-73.802355,POINT (-73.802355 40.706813)
B1,AV X/SHELL RD,40.590099,-73.973522,POINT (-73.973522 40.590099)
Q54,METROPOLITAN AV/METRO AV EL STATION,40.712226,-73.88867,POINT (-73.88867 40.712226)
B8,18 AV/49 ST,40.628114,-73.981317,POINT (-73.981317 40.628114)
S44,RICHMOND AV/MONSEY PL,40.624336,-74.149036,POINT (-74.149036 40.624336)
Q35,FLATBUSH AV/AV U,40.609389,-73.922303,POINT (-73.922303 40.609389)
X64,QUEENS BL/78 AV,40.715486,-73.832164,POINT (-73.832164 40.715486)
M34+,W 34 ST/7 AV,40.751116,-73.991115,POINT (-73.991115 40.751116)
M35,MAIN RDY/ICAHN STADIUM,40.792872,-73.92339,POINT (-73.92339 40.792872)
QM21,QUEENS BL/ MAIN ST,40.708862,-73.818957,POINT (-73.818957 40.708862)
Q17,HORACE HARDING EXP/175 PL,40.739256,-73.793803,POINT (-73.793803 40.739256)
S84,ROSSVILLE AV/VETERANS RD W,40.554914,-74.213283,POINT (-74.213283 40.554914)
SIM11,NARROWS RD N/FINGERBOARD RD,40.604596,-74.069364,POINT (-74.069364 40.604596)
S61,PLATINUM AV/TOYS R US,40.578247,-74.167369,POINT (-74.167369 40.578247)
S98,FOREST AV/JEWETT AV,40.626273,-74.130921,POINT (-74.130921 40.626273)
B62,WYTHE AV/WILLIAMSBURG ST W,40.701688,-73.961608,POINT (-73.961608 40.701688)
BX6,RIVERSIDE DR W/157-10 RIVERSIDE DR W,40.836311,-73.948435,POINT (-73.948435 40.836311)
S98,FOREST AV/SOUTH AV,40.627592,-74.166418,POINT (-74.166418 40.627592)
Q39,60 LA/ST FELIX AV,40.696991,-73.894543,POINT (-73.894543 40.696991)
BXM4,MADISON AV/E 29 ST,40.7444,-73.985316,POINT (-73.985316 40.7444)
M102,3 AV/E 42 ST,40.751085,-73.974122,POINT (-73.974122 40.751085)
BX35,E 168 ST/ 3 AV,40.831037,-73.906033,POINT (-73.906033 40.831037)
B57,SMITH ST/LIVINGSTON ST,40.690609,-73.987879,POINT (-73.987879 40.690609)
Q58,71 ST/GRAND AV,40.727845,-73.892403,POINT (-73.892403 40.727845)
Q36,LITTLE NECK PY/HILLSIDE AV,40.736292,-73.714076,POINT (-73.714076 40.736292)
X63,MERRICK BL/BAISLEY BL,40.683763,-73.77001,POINT (-73.77001 40.683763)
BM4,E 57 ST / 2 AV,40.759729,-73.966051,POINT (-73.966051 40.759729)
QM15,6 AV/W 44 ST,40.755988,-73.983132,POINT (-73.983132 40.755988)
Q3,FARMERS BL/MERRICK BL,40.680279,-73.761324,POINT (-73.761324 40.680279)
Q40,142 ST/ROCKAWAY BL,40.674308,-73.798997,POINT (-73.798997 40.674308)
Q113,MOTT AV /BEACH 20 ST,40.60406,-73.752675,POINT (-73.752675 40.60406)
QM18,130 ST /135 AV,40.668436,-73.809829,POINT (-73.809829 40.668436)
B38,DE KALB AV/NOSTRAND AV,40.691337,-73.952196,POINT (-73.952196 40.691337)
SIM25,VETERANS RD E/ARTHUR KILL RD,40.556666,-74.203716,POINT (-74.203716 40.556666)
BX33,WALNUT AV/E 133 ST,40.799752,-73.911466,POINT (-73.911466 40.799752)
S91,VICTORY BL/CLOVE RD,40.616078,-74.104545,POINT (-74.104545 40.616078)
B70,8 AV/BAY RIDGE AV,40.630164,-74.015207,POINT (-74.015207 40.630164)
Q27,47 AV/197 ST,40.752836,-73.783182,POINT (-73.783182 40.752836)
B90,KINGS HY/MC DONALD AV,40.604153,-73.972421,POINT (-73.972421 40.604153)
S57,BRADLEY AV/BRIELLE AV,40.598697,-74.131125,POINT (-74.131125 40.598697)
S51,LINCOLN AV/RICHMOND RD,40.581245,-74.11199,POINT (-74.11199 40.581245)
S92,ST GEORGE FERRY/S62 & S92,40.643105,-74.073651,POINT (-74.073651 40.643105)
M7,AV OF THE AMERICAS/W 14 ST,40.737929,-73.996342,POINT (-73.996342 40.737929)
S94,RICHMOND AV/VICTORY BL,40.607025,-74.162535,POINT (-74.162535 40.607025)
B11,49 ST/18 AV,40.628542,-73.981288,POINT (-73.981288 40.628542)
X68,E 57 ST/PARK AV,40.761777,-73.971002,POINT (-73.971002 40.761777)
M22,CENTRE ST/CHAMBERS ST,40.713272,-74.004029,POINT (-74.004029 40.713272)
B13,ELDERT LA/LINDEN BL,40.669213,-73.862711,POINT (-73.862711 40.669213)
B41,FLATBUSH AV/AV P,40.618788,-73.932852,POINT (-73.932852 40.618788)
B35,CHURCH AV/UTICA AV,40.651797,-73.930558,POINT (-73.930558 40.651797)
B69,CLINTON AV/PARK AV,40.695259,-73.969185,POINT (-73.969185 40.695259)
M2,5 AV/W 72 ST,40.772446,-73.967247,POINT (-73.967247 40.772446)
BM3,5 AV / W 48 ST,40.757419,-73.978122,POINT (-73.978122 40.757419)
M31,YORK AV/E 72 ST,40.766595,-73.954011,POINT (-73.954011 40.766595)
B20,JAMAICA AV/BROADWAY,40.677089,-73.900374,POINT (-73.900374 40.677089)
B26,HALSEY ST/NOSTRAND AV,40.68188,-73.949674,POINT (-73.949674 40.68188)
B16,37 ST/13 AV,40.641791,-73.985295,POINT (-73.985295 40.641791)
Q77,HILLSIDE AV/179 ST SUBWAY,40.712541,-73.784401,POINT (-73.784401 40.712541)
S91,ST GEORGE FERRY/S61 & S91,40.643149,-74.073578,POINT (-74.073578 40.643149)
Q88,HORACE HARDING EXP/UTOPIA PY,40.739005,-73.792231,POINT (-73.792231 40.739005)
BX36,UNIVERSITY AV/W 174 ST,40.846943,-73.92019,POINT (-73.92019 40.846943)
M100,AMSTERDAM AV/W 145 ST,40.824949,-73.947888,POINT (-73.947888 40.824949)
SIM33,SCHMIDTS LA/SLOSSON AV,40.609304,-74.116692,POINT (-74.116692 40.609304)
S46,TELEPORT DR/CORP COMMONS BLDG,40.604704,-74.17873,POINT (-74.17873 40.604704)
B64,25 AV/HARWAY AV,40.592836,-73.992519,POINT (-73.992519 40.592836)
BXM4,BAINBRIDGE AV/E 210 ST,40.879495,-73.878965,POINT (-73.878965 40.879495)
M34+,E 34 ST/1 AV,40.744007,-73.97394,POINT (-73.97394 40.744007)
SIM10,CENTRAL PARK S/6 AV,40.766314,-73.977491,POINT (-73.977491 40.766314)
Q27,HILLSIDE AV/231 ST,40.732945,-73.739395,POINT (-73.739395 40.732945)
BX19,W 145 ST/BROADWAY,40.826198,-73.950148,POINT (-73.950148 40.826198)
Q20B,MAIN ST/39 AV,40.760277,-73.830409,POINT (-73.830409 40.760277)
SIM26,W 42 ST/8 AV,40.757191,-73.989904,POINT (-73.989904 40.757191)
S44,MARSH AV/RING RD,40.583692,-74.161262,POINT (-74.161262 40.583692)
B83,SEAVIEW AV / PENNSYLVANIA AV,40.643015,-73.878354,POINT (-73.878354 40.643015)
Q6,SUTPHIN BL /ARCHER AV,40.700523,-73.807598,POINT (-73.807598 40.700523)
B48,LORIMER ST/BROADWAY,40.704525,-73.947881,POINT (-73.947881 40.704525)
Q67,28 ST/QUEENS PLZ S,40.749574,-73.939152,POINT (-73.939152 40.749574)
BX28,E GUN HILL RD/BRONXWOOD AV,40.8755,-73.860325,POINT (-73.860325 40.8755)
SIM32,SCHMIDTS LA/SLOSSON AV,40.609304,-74.116692,POINT (-74.116692 40.609304)
S46,CASTLETON AV/CLOVE RD,40.633841,-74.125398,POINT (-74.125398 40.633841)
S55,LUTEN AV/EYLANDT ST,40.526999,-74.191352,POINT (-74.191352 40.526999)
Q27,FRANCIS LEWIS BLVD/120 AV,40.689765,-73.742552,POINT (-73.742552 40.689765)
Q54,METROPOLITAN AV/SELFRIDGE ST,40.711239,-73.856233,POINT (-73.856233 40.711239)
B6,ASHFORD ST /COZINE AV,40.658518,-73.877596,POINT (-73.877596 40.658518)
Q30,HORACE HARDING EXP/SPRINGFIELD BL,40.74948,-73.757452,POINT (-73.757452 40.74948)
SIM5,ELTINGVILLE/TRANSIT CENTER,40.560594,-74.171242,POINT (-74.171242 40.560594)
B82,STILLWELL TERMINAL/ BUS LOOP,40.577079,-73.981296,POINT (-73.981296 40.577079)
Q100,HAZEN ST/19 AV,40.773573,-73.89329,POINT (-73.89329 40.773573)
Q36,JERICHO TPKE/250 ST,40.726677,-73.715349,POINT (-73.715349 40.726677)
S56,RICHMOND AV/YUKON AV,40.576378,-74.169982,POINT (-74.169982 40.576378)
B44,NOSTRAND AV/AV U,40.600537,-73.942008,POINT (-73.942008 40.600537)
QM2,166 ST/POWELLS COVE BL,40.79386,-73.797424,POINT (-73.797424 40.79386)
Q17,188 ST/HORACE HARDING EP,40.740543,-73.786419,POINT (-73.786419 40.740543)
Q48,ROOSEVELT AV/MAIN ST,40.75944,-73.830342,POINT (-73.830342 40.75944)
S66,CASTLETON AV/JEWETT AV,40.633639,-74.129649,POINT (-74.129649 40.633639)
SIM1C,HYLAN BL/NELSON AV,40.542586,-74.145566,POINT (-74.145566 40.542586)
B15,NEW LOTS AV/PENNSYLVANIA AV,40.661934,-73.89303,POINT (-73.89303 40.661934)
B44,NOSTRAND AV/AV H,40.631682,-73.947638,POINT (-73.947638 40.631682)
M31,W 57 ST/BROADWAY,40.766518,-73.982248,POINT (-73.982248 40.766518)
Q4,MERRICK BL/104 AV,40.701551,-73.790447,POINT (-73.790447 40.701551)
Q42,ARCHER AV/153 ST,40.702077,-73.801723,POINT (-73.801723 40.702077)
Q110,JAMAICA AV /188 ST,40.710884,-73.770311,POINT (-73.770311 40.710884)
Q30,NASSAU BL/LITTLE NECK PY,40.764198,-73.726044,POINT (-73.726044 40.764198)
BX4A,HUGH GRANT CIR/METROPOLITAN AV,40.833603,-73.861155,POINT (-73.861155 40.833603)
BX4A,LANE AV/BENSON AV,40.840796,-73.84329,POINT (-73.84329 40.840796)
BX35,EDWARD L GRANT HWY/UNIVERSITY AV,40.84396,-73.922796,POINT (-73.922796 40.84396)
B38,DE KALB AV/VANDERBILT AV,40.689542,-73.96952,POINT (-73.96952 40.689542)
Q77,HILLSIDE AV/205 ST,40.720923,-73.759535,POINT (-73.759535 40.720923)
BX31,EASTCHESTER RD/BOSTON RD,40.877142,-73.846553,POINT (-73.846553 40.877142)
S57,LINDBERGH AV/CLAWSON ST,40.5681,-74.115438,POINT (-74.115438 40.5681)
B8,18 AV/50 ST,40.62793,-73.981252,POINT (-73.981252 40.62793)
Q44+,MAIN ST/39 AV,40.760277,-73.830409,POINT (-73.830409 40.760277)
M12,11 AV/W 23 ST,40.748324,-74.007569,POINT (-74.007569 40.748324)
S53,RICHMOND TER/PARK AV,40.640046,-74.130627,POINT (-74.130627 40.640046)
M10,8 AV/W  57 ST,40.76674,-73.982683,POINT (-73.982683 40.76674)
M102,MALCOLM X BL/W 125 ST,40.80804,-73.945118,POINT (-73.945118 40.80804)
S40,FOREST AV/SOUTH AV,40.627555,-74.167039,POINT (-74.167039 40.627555)
Q43,HILLSIDE AV/180 ST,40.712822,-73.782743,POINT (-73.782743 40.712822)
Q88,HORACE HARDING EXP/KISSENA BL,40.739388,-73.815558,POINT (-73.815558 40.739388)
BX9,SOUTHERN BL/E 189 ST,40.856408,-73.880682,POINT (-73.880682 40.856408)
BX9,BROADWAY/W 242 ST,40.890027,-73.898243,POINT (-73.898243 40.890027)
SIM22,ELTINGVILLE/TRANSIT CENTER,40.560388,-74.171241,POINT (-74.171241 40.560388)
S48,FOREST AV/SOUTH AV,40.627592,-74.166418,POINT (-74.166418 40.627592)
Q52+,CROSS BAY BL/W 17 RD,40.60106,-73.820516,POINT (-73.820516 40.60106)
B68,CONEY ISLAND AV/AV J,40.624418,-73.965241,POINT (-73.965241 40.624418)
Q56,JAMAICA AV/LEFFERTS BL,40.700092,-73.830212,POINT (-73.830212 40.700092)
M7,COLUMBUS AV/W 78 ST,40.780996,-73.976309,POINT (-73.976309 40.780996)
BXM9,MADISON AV/E 59 ST,40.763682,-73.971246,POINT (-73.971246 40.763682)
SIM10,NARROWS RD N/FINGERBOARD RD,40.604596,-74.069364,POINT (-74.069364 40.604596)
BX26,BEDFORD PK BL/GRAND CONCOURSE,40.871659,-73.887532,POINT (-73.887532 40.871659)
BX15,3 AV/E TREMONT AV,40.846781,-73.896223,POINT (-73.896223 40.846781)
B7,KINGS HWY/FLATBUSH AV,40.622325,-73.936666,POINT (-73.936666 40.622325)
M55,CHURCH ST/VESEY ST,40.712127,-74.010049,POINT (-74.010049 40.712127)
QM7,188 ST/64 AV,40.73877,-73.785974,POINT (-73.785974 40.73877)
M9,SOUTH END AV/ALBANY ST,40.711472,-74.015762,POINT (-74.015762 40.711472)
B83,GATEWAY CTR TERM/GATEWAY DR,40.652689,-73.876868,POINT (-73.876868 40.652689)
BXM2,RIVERDALE AV/W 236 ST,40.886238,-73.907112,POINT (-73.907112 40.886238)
BX27,SOUNDVIEW AV/STEPHENS AV,40.807868,-73.852716,POINT (-73.852716 40.807868)
B38,DE KALB AV/WYCKOFF AV,40.704487,-73.918961,POINT (-73.918961 40.704487)
SIM4C,RICHMOND AV/LAMBERTS LA,40.614569,-74.157657,POINT (-74.157657 40.614569)
BX9,E FORDHAM RD/THIRD AV,40.861077,-73.890088,POINT (-73.890088 40.861077)
Q47,80 ST/GRAND AV,40.731741,-73.884689,POINT (-73.884689 40.731741)
BXM9,E TREMONT AV/HARDING AV,40.81622,-73.815576,POINT (-73.815576 40.81622)
BX5,BRUCKNER BL/CASTLE HILL AV,40.826882,-73.849644,POINT (-73.849644 40.826882)
BX8,EAST TREMONT AV/LANE AV,40.841139,-73.842918,POINT (-73.842918 40.841139)
B70,39 ST/8 AV,40.647523,-73.997614,POINT (-73.997614 40.647523)
M96,W 96 ST/BROADWAY,40.7946,-73.971451,POINT (-73.971451 40.7946)
SIM1C,ELTINGVILLE/TRANSIT CENTER,40.560594,-74.171242,POINT (-74.171242 40.560594)
BX41+,WEBSTER AV/E FORDHAM RD,40.861287,-73.891854,POINT (-73.891854 40.861287)
Q11,WOODHAVEN BL /METROPOLITAN AV,40.71208,-73.859987,POINT (-73.859987 40.71208)
M1,MADISON AV/E 95 ST,40.78708,-73.954126,POINT (-73.954126 40.78708)
Q48,ROOSEVELT AV/108 ST,40.750787,-73.85835,POINT (-73.85835 40.750787)
M31,E 57 ST/MADISON AV,40.762047,-73.971943,POINT (-73.971943 40.762047)
M15+,2 AV/E 96 ST,40.784062,-73.947274,POINT (-73.947274 40.784062)
B8,VA HOSPITAL/MAIN ENT BAY 2,40.607451,-74.023166,POINT (-74.023166 40.607451)
B47,MILL AV/AV U,40.615413,-73.913979,POINT (-73.913979 40.615413)
M101,LEXINGTON AV/E 59 ST,40.762106,-73.968336,POINT (-73.968336 40.762106)
BX7,BROADWAY/W 218 ST,40.870885,-73.914603,POINT (-73.914603 40.870885)
M106,E 96 ST/5 AV,40.787657,-73.955416,POINT (-73.955416 40.787657)
Q17,188 ST/UNION TP,40.729085,-73.781007,POINT (-73.781007 40.729085)
BX41,WEBSTER AV/BEDFORD PK BL,40.86711,-73.883742,POINT (-73.883742 40.86711)
QM12,WOODHAVEN BL/HOFFMAN DR,40.732651,-73.871091,POINT (-73.871091 40.732651)
BXM1,HENRY HUDSON PKY E/W 239 ST,40.88952,-73.908064,POINT (-73.908064 40.88952)
S54,ARTHUR KILL RD/GIFFORDS LA,40.563968,-74.155575,POINT (-74.155575 40.563968)
BXM8,WESTCHESTER AV/BURR AV,40.853336,-73.827133,POINT (-73.827133 40.853336)
BX26,ALLERTON AV/WHITE PLAINS RD,40.865506,-73.867871,POINT (-73.867871 40.865506)
Q110,HEMPSTEAD AV /225 ST,40.711706,-73.729036,POINT (-73.729036 40.711706)
S96,CASTLETON AV/BRIGHTON AV,40.633884,-74.096999,POINT (-74.096999 40.633884)
Q23,103 ST/ROOSEVELT AV,40.750232,-73.8628,POINT (-73.8628 40.750232)
B12,SARATOGA AV/PITKIN AV,40.669033,-73.917339,POINT (-73.917339 40.669033)
S51,MIDLAND AV/MORELAND ST,40.574688,-74.097292,POINT (-74.097292 40.574688)
B62,DRIGGS AV/BROADWAY,40.710029,-73.962321,POINT (-73.962321 40.710029)
Q25,MAIN ST/40 RD,40.759003,-73.830017,POINT (-73.830017 40.759003)
S44,RING RD/MACYS PLATINUM AV,40.585067,-74.166625,POINT (-74.166625 40.585067)
QM34,ELIOT AV/85 ST,40.728117,-73.873143,POINT (-73.873143 40.728117)
Q113,ARCHER AV /160 ST,40.702782,-73.798612,POINT (-73.798612 40.702782)
Q5,MERRICK BL/BAISLEY BL,40.683763,-73.77001,POINT (-73.77001 40.683763)
B46,UTICA AV/AV H,40.63278,-73.928289,POINT (-73.928289 40.63278)
M106,W 96 ST/BROADWAY,40.794392,-73.971407,POINT (-73.971407 40.794392)
SIM1,GREENWICH ST/BATTERY PL,40.70496,-74.01482,POINT (-74.01482 40.70496)
M104,W 41 ST/8 AV,40.756549,-73.990123,POINT (-73.990123 40.756549)
S48,FOREST AV/VICTORY BL,40.630411,-74.089397,POINT (-74.089397 40.630411)
BX12,E FORDHAM RD/3 AV,40.861137,-73.890431,POINT (-73.890431 40.861137)
Q54,METROPOLITAN AV/WOODHAVEN BL,40.711974,-73.860333,POINT (-73.860333 40.711974)
BX16,E 233 ST/SETON AV,40.888976,-73.836006,POINT (-73.836006 40.888976)
B9,BAY RIDGE AV/4 AV,40.634837,-74.023869,POINT (-74.023869 40.634837)
M9,PARK ROW/ST JAMES PL,40.713383,-73.998691,POINT (-73.998691 40.713383)
M9,AV C/E 14 ST,40.729142,-73.975473,POINT (-73.975473 40.729142)
X68,QUEENS BL/78 AV,40.715486,-73.832164,POINT (-73.832164 40.715486)
M102,ASTOR PL/3 AV,40.729567,-73.990052,POINT (-73.990052 40.729567)
BX42,E 180 ST/BOSTON RD,40.842899,-73.878523,POINT (-73.878523 40.842899)
Q88,H. HARDING EXPY/F.LEWIS BLVD,40.743695,-73.776593,POINT (-73.776593 40.743695)
B47,E 68 ST/AV N,40.621066,-73.912788,POINT (-73.912788 40.621066)
M5,AV OF THE AMERICAS/W 42 ST,40.755109,-73.983786,POINT (-73.983786 40.755109)
B64,STILLWELL AV/MERMAID AV,40.577058,-73.98109,POINT (-73.98109 40.577058)
BX35,E 167 ST/RIVER AV,40.835522,-73.920919,POINT (-73.920919 40.835522)
B70,8 AV/62 ST,40.634543,-74.01043,POINT (-74.01043 40.634543)
SIM22,VETERANS RD E/ARTHUR KILL RD,40.556666,-74.203716,POINT (-74.203716 40.556666)
M7,MALCOLM X BL/W 125 ST,40.80804,-73.945118,POINT (-73.945118 40.80804)
S46,CASTLETON AV/JEWETT AV,40.633639,-74.129649,POINT (-74.129649 40.633639)
B20,PUTNAM AV/FRESH POND RD,40.706427,-73.897352,POINT (-73.897352 40.706427)
Q41,LAFAYETTE ST /149 AV,40.670449,-73.845503,POINT (-73.845503 40.670449)
Q42,LIBERTY AV/MERRICK BL,40.70237,-73.791688,POINT (-73.791688 40.70237)
B61,COLUMBIA ST/ATLANTIC AV,40.691443,-73.999437,POINT (-73.999437 40.691443)
QM31,UNION TPKE/188 ST,40.729307,-73.781349,POINT (-73.781349 40.729307)
Q84,120 AV/IRWIN PL,40.684442,-73.768895,POINT (-73.768895 40.684442)
QM17,CROSS BAY BL/NOEL RD,40.60796,-73.819122,POINT (-73.819122 40.60796)
SIM1,NARROWS RD S/FINGERBOARD RD,40.603427,-74.068996,POINT (-74.068996 40.603427)
Q88,HORACE HARDING EXP/175 PL,40.739256,-73.793803,POINT (-73.793803 40.739256)
M116,E 116 ST/MADISON AV,40.799718,-73.944398,POINT (-73.944398 40.799718)
S59,RING RD/MACYS PLATINUM AV,40.585067,-74.166625,POINT (-74.166625 40.585067)
SIM33C,5 AV/W 40 ST,40.752548,-73.981679,POINT (-73.981679 40.752548)
